Project Name,Address,Area (sqm),Type of Area,Transacted Price ($),Unit Price ($ psm),Unit Price ($ psf),Contract Date,Property Type,Tenure,Type of Sale,Postal District,Postal Sector,Postal Code,Planning Region,Planning Area
TANJONG PAGAR CONSERVATION AREA,37 Duxton Road ,100,Land,4300000,43000,3995,17-NOV-2015,Shop House,99 Yrs From 28/03/1988,Resale,02,08,089501,Central Region,Outram
TANJONG PAGAR CONSERVATION AREA,20 Duxton Hill ,113,Land,9400000,83039,7714,17-NOV-2015,Shop House,99 Yrs From 14/07/1989,Resale,02,08,089603,Central Region,Outram
N.A.,75/75A/75B Neil Road ,205,Land,9500000,46296,4301,02-DEC-2015,Shop House,99 Yrs From 04/07/1989,Resale,02,08,088902,Central Region,Outram
BLAIR PLAIN CONSERVATION AREA,14 Blair Road ,141,Land,3228000,22959,2133,09-DEC-2015,Shop House,Freehold,Resale,02,08,089914,Central Region,Bukit Merah
TANJONG PAGAR CONSERVATION AREA,7 Craig Road ,178,Land,12500000,70225,6524,24-DEC-2015,Shop House,99 Yrs From 25/10/1988,Resale,02,08,089667,Central Region,Outram
TANJONG PAGAR CONSERVATION AREA,42 Duxton Road ,104,Land,4000000,38536,3580,12-JAN-2016,Shop House,99 Yrs From 28/03/1988,Resale,02,08,089506,Central Region,Outram
CHINATOWN PLAZA,34 Craig Road  #01-01 ,105,Strata,2270000,21619,2008,18-JAN-2016,Retail,Freehold,Resale,02,08,089673,Central Region,Outram
N.A.,45 Duxton Road ,91,Land,3500000,38293,3558,25-JAN-2016,Shop House,99 Yrs From 07/10/1988,Resale,02,08,089509,Central Region,Outram
BLAIR PLAIN CONSERVATION AREA,13 Everton Road ,134,Land,4450000,33333,3097,23-FEB-2016,Shop House,Freehold,Resale,02,08,089369,Central Region,Bukit Merah
TANJONG PAGAR CONSERVATION AREA,37 Craig Road ,167,Land,6500000,38899,3614,04-APR-2016,Shop House,99 Yrs From 08/07/1989,Resale,02,08,089675,Central Region,Outram
BLAIR PLAIN CONSERVATION AREA,26A Everton Road ,139,Land,4300000,30935,2874,13-APR-2016,Shop House,Freehold,Resale,02,08,089381,Central Region,Bukit Merah
N.A.,71 Neil Road ,252,Land,13000000,51690,4802,28-APR-2016,Shop House,99 Yrs From 04/07/1989,Resale,02,08,088900,Central Region,Outram
TANJONG PAGAR CONSERVATION AREA,41/41A/41B Neil Road ,132,Land,6500000,49355,4585,10-JUN-2016,Shop House,99 Yrs From 04/07/1989,Resale,02,08,088824,Central Region,Outram
TANJONG PAGAR CONSERVATION AREA,61 Tras Street ,150,Land,8300000,55223,5130,18-JUL-2016,Shop House,99 Yrs From 05/05/1994,Resale,02,07,079000,Central Region,Outram
TANJONG PAGAR CONSERVATION AREA,89 Tanjong Pagar Road ,119,Land,6880000,57767,5367,02-SEP-2016,Shop House,99 Yrs From 03/04/1992,Resale,02,08,088510,Central Region,Outram
N.A.,11/13 Bukit Pasoh Road ,272,Land,25000000,91979,8545,05-SEP-2016,Shop House,Freehold,Resale,02,08,089827,Central Region,Outram
CHINATOWN PLAZA,34 Craig Road  #02-04 ,30,Strata,550000,18333,1703,10-OCT-2016,Retail,Freehold,Resale,02,08,089673,Central Region,Outram
BUKIT PASOH CONSERVATION AREA,277/279 New Bridge Road ,236,Land,14500000,61415,5706,26-OCT-2016,Shop House,Freehold,Resale,02,08,088751,Central Region,Outram
TANJONG PAGAR CONSERVATION AREA,4 Craig Road ,154,Land,10800000,70267,6528,04-NOV-2016,Shop House,99 Yrs From 22/09/1988,Resale,02,08,089664,Central Region,Outram
ONZE @ TANJONG PAGAR,11 Kee Seng Street  #01-11 ,24,Strata,1550016,64584,6000,09-NOV-2016,Retail,Freehold,New Sale,02,08,089218,Central Region,Outram
EON SHENTON,70 Shenton Way  #01-09 ,29,Strata,1326000,45724,4248,02-MAY-2012,Retail,99 Yrs From 06/10/2011,New Sale,02,07,079118,Central Region,Downtown Core
EON SHENTON,70 Shenton Way  #01-20 ,18,Strata,931200,51733,4806,02-MAY-2012,Retail,99 Yrs From 06/10/2011,New Sale,02,07,079118,Central Region,Downtown Core
BUKIT PASOH CONSERVATION AREA,57 Cantonment Road ,122,Land,4900000,40197,3734,07-MAY-2012,Shop House,Freehold,Resale,02,08,089755,Central Region,Outram
TANJONG PAGAR CONSERVATION AREA,79 Duxton Road ,111,Land,4500000,40650,3777,10-MAY-2012,Shop House,99 Yrs From 22/09/1988,Resale,02,08,089538,Central Region,Outram
BUKIT PASOH EXTNSN CONSTN AREA,22/24/26 Teck Lim Road ,405,Land,27000000,66617,6189,15-MAY-2012,Shop House,Freehold,Resale,02,08,088394,Central Region,Outram
TANJONG PAGAR CONSERVATION AREA,62/64 Tras Street ,358,Land,13200000,36841,3423,21-MAY-2012,Shop House,99 Yrs From 15/03/1995,Resale,02,07,079003,Central Region,Outram
BLAIR PLAIN CONSERVATION AREA,13 Everton Road ,134,Land,4450000,33333,3097,01-JUN-2012,Shop House,Freehold,Resale,02,08,089369,Central Region,Bukit Merah
TANJONG PAGAR CONSERVATION AREA,67/68/69 Duxton Road ,386,Land,21380000,55331,5140,06-JUN-2012,Shop House,99 Yrs From 10/07/1989,Resale,02,08,089526,Central Region,Outram
BUKIT PASOH EXTNSN CONSTN AREA,37 Keong Saik Road ,132,Land,6500000,49392,4589,08-JUN-2012,Shop House,Freehold,Resale,02,08,089144,Central Region,Outram
TANJONG PAGAR CONSERVATION AREA,59 Duxton Road ,106,Land,4400000,41353,3842,11-JUN-2012,Shop House,99 Yrs From 10/07/1989,Resale,02,08,089523,Central Region,Outram
TANJONG PAGAR CONSERVATION AREA,60 Tras Street ,174,Land,7100000,40852,3795,14-JUN-2012,Shop House,99 Yrs From 14/03/1995,Resale,02,07,078999,Central Region,Outram
N.A.,71 Neil Road ,252,Land,8200000,32604,3029,26-JUN-2012,Shop House,99 Yrs From 04/07/1989,Resale,02,08,088900,Central Region,Outram
TANJONG PAGAR CONSERVATION AREA,50 Tras Street ,141,Land,5380000,38183,3547,03-JUL-2012,Shop House,99 Yrs From 14/03/1995,Resale,02,07,078989,Central Region,Outram
TANJONG PAGAR CONSERVATION AREA,39 Tras Street ,136,Land,5000000,36765,3416,31-JUL-2012,Shop House,99 Yrs From 04/07/1994,Resale,02,07,078978,Central Region,Outram
BUKIT PASOH EXTNSN CONSTN AREA,6 Jiak Chuan Road ,170,Land,6400000,37625,3495,15-AUG-2012,Shop House,Freehold,Resale,02,08,089262,Central Region,Outram
TANJONG PAGAR CONSERVATION AREA,63 Tanjong Pagar Road ,146,Land,5880000,40164,3731,16-AUG-2012,Shop House,99 Yrs From 07/04/1992,Resale,02,08,088484,Central Region,Outram
BUKIT PASOH CONSERVATION AREA,23 Teo Hong Road ,136,Strata,2750000,20221,1879,17-AUG-2012,Shop House,Freehold,Resale,02,08,088332,Central Region,Outram
ORCHID HOTEL,1 Tras Link  #02-04 ,40,Strata,862000,21550,2002,10-SEP-2012,Retail,99 Yrs From 02/10/2007,Resale,02,07,078867,Central Region,Outram
ORCHID HOTEL,1 Tras Link  #02-03 ,47,Strata,1012000,21532,2000,10-SEP-2012,Retail,99 Yrs From 02/10/2007,Resale,02,07,078867,Central Region,Outram
ORCHID HOTEL,1 Tras Link  #02-02 ,49,Strata,1076000,21959,2040,14-SEP-2012,Retail,99 Yrs From 02/10/2007,Resale,02,07,078867,Central Region,Outram
ORCHID HOTEL,1 Tras Link  #01-10 ,22,Strata,1050000,47727,4434,01-OCT-2012,Retail,99 Yrs From 02/10/2007,Resale,02,07,078867,Central Region,Outram
BUKIT PASOH CONSERVATION AREA,7 Cantonment Road ,128,Land,5650000,44037,4091,02-OCT-2012,Shop House,Freehold,Resale,02,08,089734,Central Region,Outram
EON SHENTON,70 Shenton Way  #01-18 ,17,Strata,958000,56353,5235,15-OCT-2012,Retail,99 Yrs From 06/10/2011,Sub Sale,02,07,079118,Central Region,Downtown Core
EON SHENTON,70 Shenton Way  #01-17 ,17,Strata,958000,56353,5235,15-OCT-2012,Retail,99 Yrs From 06/10/2011,Sub Sale,02,07,079118,Central Region,Downtown Core
BUKIT PASOH EXTNSN CONSTN AREA,39 Keong Saik Road ,118,Land,6350000,53632,4983,24-OCT-2012,Shop House,Freehold,Resale,02,08,089145,Central Region,Outram
TANJONG PAGAR CONSERVATION AREA,47 Neil Road ,142,Land,4180000,29395,2731,01-NOV-2012,Shop House,99 Yrs From 27/06/1989,Resale,02,08,088827,Central Region,Outram
TANJONG PAGAR CONSERVATION AREA,68/70/72/74 Tanjong Pagar Road ,333,Land,15000000,45018,4182,02-NOV-2012,Shop House,99 Yrs From 29/03/1988,Resale,02,08,088495,Central Region,Outram
TANJONG PAGAR CONSERVATION AREA,9/10 Duxton Hill ,287,Land,9310000,32496,3019,05-NOV-2012,Shop House,99 Yrs From 14/07/1989,Resale,02,08,089593,Central Region,Outram
TANJONG PAGAR CONSERVATION AREA,42 Duxton Road ,104,Land,3730000,35934,3338,06-NOV-2012,Shop House,99 Yrs From 28/03/1988,Resale,02,08,089506,Central Region,Outram
TANJONG PAGAR CONSERVATION AREA,74 Duxton Road ,115,Land,5900000,51483,4783,07-NOV-2012,Shop House,99 Yrs From 22/09/1988,Resale,02,08,089533,Central Region,Outram
N.A.,35 Kreta Ayer Road ,146,Land,6600000,45299,4208,09-NOV-2012,Shop House,Freehold,Resale,02,08,089000,Central Region,Outram
ORCHID HOTEL,1 Tras Link  #01-18 ,38,Strata,2650000,69737,6479,16-NOV-2012,Retail,99 Yrs From 02/10/2007,Resale,02,07,078867,Central Region,Outram
N.A.,51/53/55/57 Tras Street  ,586,Land,26500000,45199,4199,28-NOV-2012,Shop House,99 Yrs From 30/03/1994,Resale,02,07,078996,Central Region,Outram
TANJONG PAGAR CONSERVATION AREA,36 Duxton Hill ,116,Land,6880000,59107,5491,11-DEC-2012,Shop House,99 Yrs From 22/09/1988,Resale,02,08,089614,Central Region,Outram
TANJONG PAGAR CONSERVATION AREA,50 Tanjong Pagar Road ,102,Land,4600000,45010,4182,12-DEC-2012,Shop House,99 Yrs From 28/03/1988,Resale,02,08,088471,Central Region,Outram
TANJONG PAGAR CONSERVATION AREA,37 Duxton Hill ,115,Land,6620000,57666,5357,13-DEC-2012,Shop House,99 Yrs From 22/09/1988,Resale,02,08,089615,Central Region,Outram
TANJONG PAGAR CONSERVATION AREA,48/49 Craig Road ,280,Land,8520000,30418,2826,17-DEC-2012,Shop House,99 Yrs From 13/11/1989,Resale,02,08,089687,Central Region,Outram
BUKIT PASOH CONSERVATION AREA,148 Neil Road ,147,Land,6300000,42741,3971,26-DEC-2012,Shop House,Freehold,Resale,02,08,088877,Central Region,Outram
BUKIT PASOH CONSERVATION AREA,45 Cantonment Road ,125,Land,6500000,52209,4850,15-JAN-2013,Shop House,Freehold,Resale,02,08,089748,Central Region,Outram
TANJONG PAGAR CONSERVATION AREA,67/68/69 Duxton Road ,386,Land,25200000,65217,6059,01-FEB-2013,Shop House,99 Yrs From 10/07/1989,Resale,02,08,089526,Central Region,Outram
TANJONG PAGAR CONSERVATION AREA,20 Duxton Hill ,113,Land,7000000,61837,5745,04-FEB-2013,Shop House,99 Yrs From 14/07/1989,Resale,02,08,089603,Central Region,Outram
TANJONG PAGAR CONSERVATION AREA,21 Duxton Hill ,124,Land,7200000,58300,5416,04-FEB-2013,Shop House,99 Yrs From 10/07/1989,Resale,02,08,089604,Central Region,Outram
TANJONG PAGAR CONSERVATION AREA,24 Tanjong Pagar Road ,163,Land,5800000,35627,3310,05-FEB-2013,Shop House,99 Yrs From 17/01/2000,Resale,02,08,088447,Central Region,Outram
N.A.,13 Neil Road ,120,Land,5900000,49085,4560,08-FEB-2013,Shop House,99 Yrs From 17/01/2000,Resale,02,08,088810,Central Region,Outram
TANJONG PAGAR CONSERVATION AREA,72 Duxton Road ,100,Land,6010000,60341,5606,08-FEB-2013,Shop House,99 Yrs From 22/09/1988,Resale,02,08,089531,Central Region,Outram
N.A.,54 Tras Street ,150,Land,7700000,51265,4763,14-FEB-2013,Shop House,99 Yrs From 14/03/1995,Resale,02,07,078993,Central Region,Outram
CHINATOWN PLAZA,34 Craig Road  #B1-08 ,104,Strata,1875000,18029,1675,15-FEB-2013,Retail,Freehold,Resale,02,08,089673,Central Region,Outram
TANJONG PAGAR CONSERVATION AREA,80 Tanjong Pagar Road ,75,Land,3650000,48797,4533,25-FEB-2013,Shop House,99 Yrs From 09/05/1988,Resale,02,08,088501,Central Region,Outram
TANJONG PAGAR CONSERVATION AREA,82 Tanjong Pagar Road ,76,Land,3650000,48090,4468,25-FEB-2013,Shop House,99 Yrs From 09/05/1988,Resale,02,08,088503,Central Region,Outram
BUKIT PASOH EXTNSN CONSTN AREA,10 Jiak Chuan Road ,122,Land,6200000,50654,4706,05-MAR-2013,Shop House,Freehold,Resale,02,08,089264,Central Region,Outram
EON SHENTON,70 Shenton Way  #01-02 ,22,Strata,1510000,68636,6376,07-MAR-2013,Retail,99 Yrs From 06/10/2011,Sub Sale,02,07,079118,Central Region,Downtown Core
N.A.,29/31 Tanjong Pagar Road ,276,Land,16600000,60254,5598,11-MAR-2013,Shop House,99 Yrs From 19/12/1994,Resale,02,08,088452,Central Region,Outram
ORCHID HOTEL,1 Tras Link  #01-02 ,21,Strata,1200000,57143,5309,11-MAR-2013,Retail,99 Yrs From 02/10/2007,Resale,02,07,078867,Central Region,Outram
HERITAGE COURT,72 Peck Seah Street ,244,Land,12200000,50082,4653,14-MAR-2013,Shop House,99 Yrs From 07/05/1994,Resale,02,07,079329,Central Region,Outram
INTERNATIONAL PLAZA,10 Anson Road  #02-01/55/56/57/58 ,136,Strata,3513370,25834,2400,27-MAR-2013,Retail,99 Yrs From 02/06/1970,Resale,02,07,079903,Central Region,Downtown Core
TANJONG PAGAR CONSERVATION AREA,41/41A/41B Neil Road ,132,Land,5400000,41002,3809,10-APR-2013,Shop House,99 Yrs From 04/07/1989,Resale,02,08,088824,Central Region,Outram
N.A.,97/98/99/100 Duxton Road ,369,Land,21600000,58584,5443,12-APR-2013,Shop House,99 Yrs From 11/07/1989,Resale,02,08,089544,Central Region,Outram
TANJONG PAGAR CONSERVATION AREA,3 Duxton Hill ,124,Land,5420000,43639,4054,15-APR-2013,Shop House,99 Yrs From 14/07/1989,Resale,02,08,089589,Central Region,Outram
ORCHID HOTEL,1 Tras Link  #02-01 ,83,Strata,1740000,20964,1948,24-APR-2013,Retail,99 Yrs From 02/10/2007,Resale,02,07,078867,Central Region,Outram
TANJONG PAGAR CONSERVATION AREA,76 Tanjong Pagar Road ,76,Land,3700000,48684,4523,29-APR-2013,Shop House,99 Yrs From 30/01/1989,Resale,02,08,088497,Central Region,Outram
TANJONG PAGAR CONSERVATION AREA,7 Craig Road ,178,Land,7880000,44270,4113,03-MAY-2013,Shop House,99 Yrs From 25/10/1988,Resale,02,08,089667,Central Region,Outram
ORCHID HOTEL,1 Tras Link  #02-08 ,198,Strata,4475100,22602,2100,07-MAY-2013,Retail,99 Yrs From 02/10/2007,Resale,02,07,078867,Central Region,Outram
ORCHID HOTEL,1 Tras Link  #02-09 ,206,Strata,4500000,21845,2029,13-MAY-2013,Retail,99 Yrs From 02/10/2007,Resale,02,07,078867,Central Region,Outram
INTERNATIONAL PLAZA,10 Anson Road  #02-97 ,27,Strata,814800,30178,2804,20-MAY-2013,Retail,99 Yrs From 02/06/1970,Resale,02,07,079903,Central Region,Downtown Core
TANJONG PAGAR CONSERVATION AREA,50 Craig Road ,140,Land,4880000,34882,3241,14-APR-2011,Shop House,99 Yrs From 04/07/1989,Resale,02,08,089688,Central Region,Outram
ORCHID HOTEL,1 Tras Link  #01-19 ,28,Strata,1053500,37625,3495,14-APR-2011,Retail,99 Yrs From 02/10/2007,New Sale,02,07,078867,Central Region,Outram
ORCHID HOTEL,1 Tras Link  #01-08 ,28,Strata,1083000,38679,3593,14-APR-2011,Retail,99 Yrs From 02/10/2007,New Sale,02,07,078867,Central Region,Outram
TANJONG PAGAR CONSERVATION AREA,4 Craig Road ,154,Land,5400000,35133,3264,15-APR-2011,Shop House,99 Yrs From 22/09/1988,Resale,02,08,089664,Central Region,Outram
TANJONG PAGAR CONSERVATION AREA,70 Duxton Road ,101,Land,3800000,37773,3509,15-APR-2011,Shop House,99 Yrs From 22/09/1988,Resale,02,08,089529,Central Region,Outram
ORCHID HOTEL,1 Tras Link  #01-17 ,30,Strata,1072000,35733,3320,15-APR-2011,Retail,99 Yrs From 02/10/2007,Sub Sale,02,07,078867,Central Region,Outram
ORCHID HOTEL,1 Tras Link  #02-12 ,68,Strata,1815000,26691,2480,18-APR-2011,Retail,99 Yrs From 02/10/2007,New Sale,02,07,078867,Central Region,Outram
ORCHID HOTEL,1 Tras Link  #02-11 ,53,Strata,1413000,26660,2477,18-APR-2011,Retail,99 Yrs From 02/10/2007,New Sale,02,07,078867,Central Region,Outram
ORCHID HOTEL,1 Tras Link  #01-10 ,22,Strata,750000,34091,3167,21-APR-2011,Retail,99 Yrs From 02/10/2007,New Sale,02,07,078867,Central Region,Outram
ORCHID HOTEL,1 Tras Link  #01-09 ,25,Strata,820000,32800,3047,28-APR-2011,Retail,99 Yrs From 02/10/2007,New Sale,02,07,078867,Central Region,Outram
TANJONG PAGAR CONSERVATION AREA,41/41A/41B Neil Road ,132,Land,4000000,30372,2822,29-APR-2011,Shop House,99 Yrs From 04/07/1989,Resale,02,08,088824,Central Region,Outram
ORCHID HOTEL,1 Tras Link  #01-03 ,31,Strata,1169000,37710,3503,29-APR-2011,Retail,99 Yrs From 02/10/2007,New Sale,02,07,078867,Central Region,Outram
TANJONG PAGAR CONSERVATION AREA,47/49/51 Tanjong Pagar Road ,319,Land,12500000,39246,3646,29-APR-2011,Shop House,99 Yrs From 02/04/1992,Resale,02,08,088468,Central Region,Outram
BUKIT PASOH EXTNSN CONSTN AREA,16 Jiak Chuan Road ,113,Land,3080000,27208,2528,12-MAY-2011,Shop House,Freehold,Resale,02,08,089267,Central Region,Outram
TANJONG PAGAR CONSERVATION AREA,73 Duxton Road ,104,Land,3450000,33141,3079,24-MAY-2011,Shop House,99 Yrs From 22/09/1988,Resale,02,08,089532,Central Region,Outram
TANJONG PAGAR CONSERVATION AREA,25 Duxton Hill ,137,Land,5000000,36523,3393,30-MAY-2011,Shop House,99 Yrs From 06/07/1989,Resale,02,08,089608,Central Region,Outram
ORCHID HOTEL,1 Tras Link  #01-18 ,38,Strata,2000000,52632,4890,01-JUN-2011,Retail,99 Yrs From 02/10/2007,New Sale,02,07,078867,Central Region,Outram
TANJONG PAGAR CONSERVATION AREA,4 Duxton Hill ,122,Land,3250000,26749,2485,23-JUN-2011,Shop House,99 Yrs From 14/07/1989,Resale,02,08,089590,Central Region,Outram
TANJONG PAGAR CONSERVATION AREA,42 Duxton Road ,104,Land,2680000,25819,2399,29-JUN-2011,Shop House,99 Yrs From 28/03/1988,Resale,02,08,089506,Central Region,Outram
TANJONG PAGAR CONSERVATION AREA,74 Tras Street ,192,Land,5700000,29672,2757,25-JUL-2011,Shop House,99 Yrs From 15/03/1995,Resale,02,07,079013,Central Region,Outram
BUKIT PASOH CONSERVATION AREA,136/138 Neil Road ,337,Land,17500000,51929,4824,05-AUG-2011,Shop House,Freehold,Resale,02,08,088865,Central Region,Outram
ORCHID HOTEL,1 Tras Link  #02-06 ,48,Strata,1121000,23354,2170,12-AUG-2011,Retail,99 Yrs From 02/10/2007,New Sale,02,07,078867,Central Region,Outram
TANJONG PAGAR CONSERVATION AREA,37 Duxton Road ,100,Land,2550000,25500,2369,16-AUG-2011,Shop House,99 Yrs From 28/03/1988,Resale,02,08,089501,Central Region,Outram
TANJONG PAGAR CONSERVATION AREA,35 Duxton Road ,95,Land,2650000,27865,2589,20-OCT-2011,Shop House,99 Yrs From 25/03/1988,Resale,02,08,089499,Central Region,Outram
TANJONG PAGAR CONSERVATION AREA,34 Duxton Road ,92,Land,2650000,28680,2664,20-OCT-2011,Shop House,99 Yrs From 25/03/1988,Resale,02,08,089498,Central Region,Outram
N.A.,34/36/38 Tanjong Pagar Road ,247,Land,6150000,24899,2313,25-OCT-2011,Shop House,99 Yrs From 14/02/2000,Resale,02,08,088457,Central Region,Outram
TANJONG PAGAR CONSERVATION AREA,33/35 Tanjong Pagar Road ,298,Land,12500000,42017,3903,27-OCT-2011,Shop House,99 Yrs From 15/12/1994,Resale,02,08,088456,Central Region,Outram
BLAIR PLAIN CONSERVATION AREA,54 Blair Road ,165,Land,5600000,34022,3161,04-NOV-2011,Shop House,Freehold,Resale,02,08,089954,Central Region,Bukit Merah
BUKIT PASOH EXTNSN CONSTN AREA,22/24/26 Teck Lim Road ,405,Land,22500000,55514,5157,11-NOV-2011,Shop House,Freehold,Resale,02,08,088394,Central Region,Outram
BLAIR PLAIN CONSERVATION AREA,3 Everton Road ,113,Land,3500000,31083,2888,16-NOV-2011,Shop House,Freehold,Resale,02,08,089360,Central Region,Bukit Merah
TANJONG PAGAR CONSERVATION AREA,83/83A/83B Tanjong Pagar Road ,120,Land,5000000,41701,3874,17-JAN-2012,Shop House,99 Yrs From 03/04/1992,Resale,02,08,088504,Central Region,Outram
TANJONG PAGAR CONSERVATION AREA,16/16A/18/18A Tanjong Pagar Road ,184,Land,5550000,30229,2808,20-JAN-2012,Shop House,99 Yrs From 14/02/2000,Resale,02,08,088439,Central Region,Outram
TANJONG PAGAR CONSERVATION AREA,72 Duxton Road ,100,Land,4018000,40341,3748,09-FEB-2012,Shop House,99 Yrs From 22/09/1988,Resale,02,08,089531,Central Region,Outram
TANJONG PAGAR CONSERVATION AREA,45 Craig Road ,142,Land,4038000,28417,2640,17-FEB-2012,Shop House,99 Yrs From 10/07/1989,Resale,02,08,089683,Central Region,Outram
BUKIT PASOH CONSERVATION AREA,114 Neil Road ,139,Land,7000000,50287,4672,29-FEB-2012,Shop House,Freehold,Resale,02,08,088852,Central Region,Outram
TANJONG PAGAR CONSERVATION AREA,70 Duxton Road ,101,Land,4400000,43738,4063,06-MAR-2012,Shop House,99 Yrs From 22/09/1988,Resale,02,08,089529,Central Region,Outram
TANJONG PAGAR CONSERVATION AREA,31 Neil Road ,121,Land,3500000,28854,2681,06-MAR-2012,Shop House,99 Yrs From 12/08/1989,Resale,02,08,088819,Central Region,Outram
PS100,100 Peck Seah Street  #07-02 ,41,Strata,1463473,35694,3316,16-MAR-2012,Retail,99 Yrs From 13/04/2011,New Sale,02,07,079333,Central Region,Outram
N.A.,96/98 Tanjong Pagar Road ,190,Land,5100000,26786,2488,05-APR-2012,Shop House,99 Yrs From 27/09/1988,Resale,02,08,088519,Central Region,Outram
TANJONG PAGAR CONSERVATION AREA,77 Duxton Road ,112,Land,4500000,40250,3739,09-APR-2012,Shop House,99 Yrs From 22/09/1988,Resale,02,08,089536,Central Region,Outram
TANJONG PAGAR CONSERVATION AREA,78 Duxton Road ,110,Land,4500000,40946,3804,09-APR-2012,Shop House,99 Yrs From 22/09/1988,Resale,02,08,089537,Central Region,Outram
EON SHENTON,70 Shenton Way  #01-19 ,17,Strata,860100,50594,4700,18-APR-2012,Retail,99 Yrs From 06/10/2011,New Sale,02,07,079118,Central Region,Downtown Core
EON SHENTON,70 Shenton Way  #01-12 ,16,Strata,851400,53213,4944,18-APR-2012,Retail,99 Yrs From 06/10/2011,New Sale,02,07,079118,Central Region,Downtown Core
EON SHENTON,70 Shenton Way  #01-23 ,27,Strata,1164000,43111,4005,19-APR-2012,Retail,99 Yrs From 06/10/2011,New Sale,02,07,079118,Central Region,Downtown Core
SKYSUITES@ANSON,8 Enggor Street  #01-01 ,21,Strata,1017000,48429,4499,20-APR-2012,Retail,99 Yrs From 18/02/2008,New Sale,02,07,079718,Central Region,Downtown Core
SKYSUITES@ANSON,8 Enggor Street  #01-02 ,17,Strata,819000,48176,4476,20-APR-2012,Retail,99 Yrs From 18/02/2008,New Sale,02,07,079718,Central Region,Downtown Core
SKYSUITES@ANSON,8 Enggor Street  #01-04 ,30,Strata,1449000,48300,4487,20-APR-2012,Retail,99 Yrs From 18/02/2008,New Sale,02,07,079718,Central Region,Downtown Core
EON SHENTON,70 Shenton Way  #01-01/04 ,25,Strata,1339700,53588,4978,20-APR-2012,Retail,99 Yrs From 06/10/2011,New Sale,02,07,079118,Central Region,Downtown Core
SKYSUITES@ANSON,8 Enggor Street  #01-03 ,30,Strata,1449000,48300,4487,20-APR-2012,Retail,99 Yrs From 18/02/2008,New Sale,02,07,079718,Central Region,Downtown Core
SKYSUITES@ANSON,8 Enggor Street  #01-05 ,41,Strata,1984500,48402,4497,20-APR-2012,Retail,99 Yrs From 18/02/2008,New Sale,02,07,079718,Central Region,Downtown Core
EON SHENTON,70 Shenton Way  #01-11 ,16,Strata,851400,53213,4944,24-APR-2012,Retail,99 Yrs From 06/10/2011,New Sale,02,07,079118,Central Region,Downtown Core
EON SHENTON,70 Shenton Way  #01-10 ,16,Strata,851400,53213,4944,24-APR-2012,Retail,99 Yrs From 06/10/2011,New Sale,02,07,079118,Central Region,Downtown Core
EON SHENTON,70 Shenton Way  #01-21 ,35,Strata,1508000,43086,4003,24-APR-2012,Retail,99 Yrs From 06/10/2011,New Sale,02,07,079118,Central Region,Downtown Core
EON SHENTON,70 Shenton Way  #01-07 ,28,Strata,1309400,46764,4345,25-APR-2012,Retail,99 Yrs From 06/10/2011,New Sale,02,07,079118,Central Region,Downtown Core
EON SHENTON,70 Shenton Way  #01-03 ,21,Strata,1084800,51657,4799,26-APR-2012,Retail,99 Yrs From 06/10/2011,New Sale,02,07,079118,Central Region,Downtown Core
EON SHENTON,70 Shenton Way  #01-17 ,17,Strata,860100,50594,4700,27-APR-2012,Retail,99 Yrs From 06/10/2011,New Sale,02,07,079118,Central Region,Downtown Core
EON SHENTON,70 Shenton Way  #01-18 ,17,Strata,860100,50594,4700,27-APR-2012,Retail,99 Yrs From 06/10/2011,New Sale,02,07,079118,Central Region,Downtown Core
EON SHENTON,70 Shenton Way  #01-13 ,33,Strata,1508800,45721,4248,27-APR-2012,Retail,99 Yrs From 06/10/2011,New Sale,02,07,079118,Central Region,Downtown Core
EON SHENTON,70 Shenton Way  #01-05 ,16,Strata,842886,52680,4894,30-APR-2012,Retail,99 Yrs From 06/10/2011,New Sale,02,07,079118,Central Region,Downtown Core
EON SHENTON,70 Shenton Way  #01-06 ,19,Strata,1004652,52876,4912,30-APR-2012,Retail,99 Yrs From 06/10/2011,New Sale,02,07,079118,Central Region,Downtown Core
EON SHENTON,70 Shenton Way  #01-08 ,27,Strata,1265900,46885,4356,30-APR-2012,Retail,99 Yrs From 06/10/2011,New Sale,02,07,079118,Central Region,Downtown Core
EON SHENTON,70 Shenton Way  #01-22 ,29,Strata,1248000,43034,3998,30-APR-2012,Retail,99 Yrs From 06/10/2011,New Sale,02,07,079118,Central Region,Downtown Core
EON SHENTON,70 Shenton Way  #01-14 ,34,Strata,1555500,45750,4250,02-MAY-2012,Retail,99 Yrs From 06/10/2011,New Sale,02,07,079118,Central Region,Downtown Core
EON SHENTON,70 Shenton Way  #01-02 ,22,Strata,1137600,51709,4804,02-MAY-2012,Retail,99 Yrs From 06/10/2011,New Sale,02,07,079118,Central Region,Downtown Core
BLAIR PLAIN CONSERVATION AREA,9 Spottiswoode Park Road ,105,Land,1950000,18501,1719,06-JAN-2010,Shop House,Freehold,Resale,02,08,088636,Central Region,Bukit Merah
N.A.,23 Neil Road ,128,Land,1920000,15047,1398,22-JAN-2010,Shop House,99 Yrs From 17/01/2000,Resale,02,08,088815,Central Region,Outram
TANJONG PAGAR CONSERVATION AREA,63 Tras Street ,151,Land,2960000,19668,1827,28-JAN-2010,Shop House,99 Yrs From 07/07/1994,Resale,02,07,079002,Central Region,Outram
